workload,binding_pair,source_id,op_identity,op_type,launches_256,launches_512,cycles_256,cycles_512,separable,observed_direction,tail_in_op_256,tail_in_op_512,vela_cycles_256,vela_cycles_512,ublock_256,ublock_512,block_256,block_512,stripes_256,stripes_512,cascade_256,cascade_512,UBLOCK_CHANGED,BLOCK_CONFIG_CHANGED,TILE_GEOMETRY_CHANGED,MEMORY_PLACEMENT_CHANGED,COMMAND_OR_PASS_STRUCTURE_CHANGED,active_512,sram_rd_512,sram_wr_512,ext_rd_512,ext_wr_512,active_256,sram_rd_256,sram_wr_256,ext_rd_256,ext_wr_256
yolo-fastest_192_face_v4,B-held,36,Conv2D|24x24x16|1x1|35,Conv2D,1,1,,3015,0,NOT_SEPARATED,0,0,3790,3542,"[1, 4, 8]","[2, 2, 16]","OFM[1, 5, 24, 16] IFM[1, 5, 24, 64]","OFM[1, 4, 24, 16] IFM[1, 4, 24, 64]","IFM[1, 24, 24, 48] OFM[1, 24, 24, 16]","IFM[1, 24, 24, 48] OFM[1, 24, 24, 16]",0,0,1,1,0,0,0,3014,2587,1046,136,0,,,,,
yolo-fastest_192_face_v4,B-held,37,Conv2D|24x24x96|1x1|36,Conv2D,1,1,14015,7015,1,IMPROVE,0,0,17449,15683,"[1, 4, 8]","[2, 2, 16]","OFM[1, 8, 8, 32] IFM[1, 8, 8, 16]","OFM[1, 6, 12, 48] IFM[1, 6, 12, 16]","IFM[1, 24, 24, 16] OFM[1, 24, 24, 96]","IFM[1, 24, 24, 16] OFM[1, 24, 24, 96]",0,0,1,1,0,0,0,7014,2631,3635,139,0,14014,3286,3471,119,0
yolo-fastest_192_face_v4,B-held,38,DepthwiseConv2D|24x24x96|1x1|37,DepthwiseConv2D,1,1,15015,7015,1,IMPROVE,0,0,21866,11440,"[1, 2, 16]","[2, 2, 16]","OFM[21, 12, 16] IFM[1, 24, 14, 16]","OFM[40, 12, 16] IFM[1, 42, 14, 16]","IFM[1, 24, 24, 96] OFM[1, 24, 24, 96]","IFM[1, 24, 24, 96] OFM[1, 24, 24, 96]",0,0,1,1,0,0,0,7014,3070,3246,216,0,15014,3844,3519,160,0
yolo-fastest_192_face_v4,B-held,39,Conv2D|24x24x16|1x1|38,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,5727,4446,"[1, 4, 8]","[2, 2, 16]","OFM[1, 5, 24, 16] IFM[1, 5, 24, 64]","OFM[1, 4, 24, 16] IFM[1, 4, 24, 64]","IFM[1, 24, 24, 96] OFM[1, 24, 24, 16]","IFM[1, 24, 24, 96] OFM[1, 24, 24, 16]",0,0,1,1,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-held,40,Add|24x24x16|1x1|39,Add,1,1,,,0,NOT_SEPARATED,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-held,41,Conv2D|24x24x96|1x1|40,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,17449,15683,"[1, 4, 8]","[2, 2, 16]","OFM[1, 8, 8, 32] IFM[1, 8, 8, 16]","OFM[1, 6, 12, 48] IFM[1, 6, 12, 16]","IFM[1, 24, 24, 16] OFM[1, 24, 24, 96]","IFM[1, 24, 24, 16] OFM[1, 24, 24, 96]",0,0,1,1,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-held,42,DepthwiseConv2D|24x24x96|1x1|41,DepthwiseConv2D,1,1,14015,7015,1,IMPROVE,0,0,21866,11440,"[1, 2, 16]","[2, 2, 16]","OFM[21, 12, 16] IFM[1, 24, 14, 16]","OFM[40, 12, 16] IFM[1, 42, 14, 16]","IFM[1, 24, 24, 96] OFM[1, 24, 24, 96]","IFM[1, 24, 24, 96] OFM[1, 24, 24, 96]",0,0,1,1,0,0,0,7014,3056,3084,12,0,14014,3567,3420,224,0
yolo-fastest_192_face_v4,B-held,43,Conv2D|24x24x16|1x1|42,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,5727,4446,"[1, 4, 8]","[2, 2, 16]","OFM[1, 5, 24, 16] IFM[1, 5, 24, 64]","OFM[1, 4, 24, 16] IFM[1, 4, 24, 64]","IFM[1, 24, 24, 96] OFM[1, 24, 24, 16]","IFM[1, 24, 24, 96] OFM[1, 24, 24, 16]",0,0,1,1,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-held,44,Add|24x24x16|1x1|43,Add,1,1,,,0,NOT_SEPARATED,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-held,45,Conv2D|24x24x96|1x1|44,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,17449,15683,"[1, 4, 8]","[2, 2, 16]","OFM[1, 8, 8, 32] IFM[1, 8, 8, 16]","OFM[1, 6, 12, 48] IFM[1, 6, 12, 16]","IFM[1, 24, 24, 16] OFM[1, 24, 24, 96]","IFM[1, 24, 24, 16] OFM[1, 24, 24, 96]",0,0,1,1,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-held,46,DepthwiseConv2D|24x24x96|1x1|45,DepthwiseConv2D,1,1,14015,7015,1,IMPROVE,0,0,21866,11440,"[1, 2, 16]","[2, 2, 16]","OFM[21, 12, 16] IFM[1, 24, 14, 16]","OFM[40, 12, 16] IFM[1, 42, 14, 16]","IFM[1, 24, 24, 96] OFM[1, 24, 24, 96]","IFM[1, 24, 24, 96] OFM[1, 24, 24, 96]",0,0,1,1,0,0,0,7014,3067,3249,217,0,14014,3429,3286,92,0
yolo-fastest_192_face_v4,B-held,47,Conv2D|24x24x16|1x1|46,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,5727,4446,"[1, 4, 8]","[2, 2, 16]","OFM[1, 5, 24, 16] IFM[1, 5, 24, 64]","OFM[1, 4, 24, 16] IFM[1, 4, 24, 64]","IFM[1, 24, 24, 96] OFM[1, 24, 24, 16]","IFM[1, 24, 24, 96] OFM[1, 24, 24, 16]",0,0,1,1,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-held,48,Add|24x24x16|1x1|47,Add,1,1,,,0,NOT_SEPARATED,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-held,49,Conv2D|24x24x96|1x1|48,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,17449,15683,"[1, 4, 8]","[2, 2, 16]","OFM[1, 8, 8, 32] IFM[1, 8, 8, 16]","OFM[1, 6, 12, 48] IFM[1, 6, 12, 16]","IFM[1, 24, 24, 16] OFM[1, 24, 24, 96]","IFM[1, 24, 24, 16] OFM[1, 24, 24, 96]",0,0,1,1,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-held,50,DepthwiseConv2D|24x24x96|1x1|49,DepthwiseConv2D,1,1,14015,7015,1,IMPROVE,0,0,21866,11440,"[1, 2, 16]","[2, 2, 16]","OFM[21, 12, 16] IFM[1, 24, 14, 16]","OFM[40, 12, 16] IFM[1, 42, 14, 16]","IFM[1, 24, 24, 96] OFM[1, 24, 24, 96]","IFM[1, 24, 24, 96] OFM[1, 24, 24, 96]",0,0,1,1,0,0,0,7014,3040,3302,216,0,14014,3321,3276,8,0
yolo-fastest_192_face_v4,B-held,51,Conv2D|24x24x16|1x1|50,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,5727,4446,"[1, 4, 8]","[2, 2, 16]","OFM[1, 5, 24, 16] IFM[1, 5, 24, 64]","OFM[1, 4, 24, 16] IFM[1, 4, 24, 64]","IFM[1, 24, 24, 96] OFM[1, 24, 24, 16]","IFM[1, 24, 24, 96] OFM[1, 24, 24, 16]",0,0,1,1,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-held,52,Add|24x24x16|1x1|51,Add,1,1,,,0,NOT_SEPARATED,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-held,53,Conv2D|24x24x96|1x1|52,Conv2D,1,1,15015,7015,1,IMPROVE,0,0,17449,15683,"[1, 4, 8]","[2, 2, 16]","OFM[1, 8, 8, 32] IFM[1, 8, 8, 16]","OFM[1, 6, 12, 48] IFM[1, 6, 12, 16]","IFM[1, 24, 24, 16] OFM[1, 24, 24, 96]","IFM[1, 24, 24, 16] OFM[1, 24, 24, 96]",0,0,1,1,0,0,0,7014,2465,3549,291,0,15014,3879,3676,220,0
yolo-fastest_192_face_v4,B-held,55,DepthwiseConv2D|12x12x96|1x1|54,DepthwiseConv2D,1,1,,3015,0,NOT_SEPARATED,0,0,6518,5301,"[1, 2, 16]","[2, 2, 16]","OFM[12, 12, 16] IFM[1, 26, 26, 16]","OFM[12, 12, 16] IFM[1, 26, 26, 16]","IFM[1, 24, 24, 96] OFM[1, 12, 12, 96]","IFM[1, 24, 24, 96] OFM[1, 12, 12, 96]",0,0,1,0,0,0,0,3014,2996,720,51,0,,,,,
yolo-fastest_192_face_v4,B-held,56,Conv2D|12x12x24|1x1|55,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,2595,2048,"[1, 4, 8]","[2, 2, 16]","OFM[1, 10, 12, 16] IFM[1, 10, 12, 64]","OFM[1, 10, 12, 32] IFM[1, 10, 12, 64]","IFM[1, 12, 12, 96] OFM[1, 12, 12, 24]","IFM[1, 12, 12, 96] OFM[1, 12, 12, 24]",0,0,1,1,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-held,57,Conv2D|12x12x136|1x1|56,Conv2D,2,2,6030,3015,1,IMPROVE,0,0,10467,5959,"[1, 4, 8]","[2, 2, 16]","OFM[1, 10, 12, 16] IFM[1, 10, 12, 16]","OFM[1, 10, 12, 32] IFM[1, 10, 12, 16]","IFM[1, 12, 12, 24] OFM[1, 12, 12, 136]","IFM[1, 12, 12, 24] OFM[1, 12, 12, 136]",0,0,1,1,0,0,0,3014,1039,1422,142,0,6028,1597,1364,268,0
yolo-fastest_192_face_v4,B-held,58,DepthwiseConv2D|12x12x136|1x1|57,DepthwiseConv2D,1,1,6015,4015,1,IMPROVE,0,0,8477,5171,"[1, 2, 16]","[2, 2, 16]","OFM[12, 12, 16] IFM[1, 14, 14, 16]","OFM[12, 12, 48] IFM[1, 14, 14, 64]","IFM[1, 12, 12, 136] OFM[1, 12, 12, 136]","IFM[1, 12, 12, 136] OFM[1, 12, 12, 136]",0,0,1,1,0,0,0,4014,1772,1563,473,0,6014,1193,1480,305,0
yolo-fastest_192_face_v4,B-held,59,Conv2D|12x12x24|1x1|58,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,3280,2459,"[1, 4, 8]","[2, 2, 16]","OFM[1, 4, 12, 24] IFM[1, 4, 12, 64]","OFM[1, 6, 12, 32] IFM[1, 6, 12, 64]","IFM[1, 12, 12, 136] OFM[1, 12, 12, 24]","IFM[1, 12, 12, 136] OFM[1, 12, 12, 24]",0,0,1,1,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-held,60,Add|12x12x24|1x1|59,Add,1,1,,,0,NOT_SEPARATED,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-held,61,Conv2D|12x12x136|1x1|60,Conv2D,1,2,6015,3015,1,IMPROVE,0,0,10467,5959,"[1, 4, 8]","[2, 2, 16]","OFM[1, 10, 12, 16] IFM[1, 10, 12, 16]","OFM[1, 10, 12, 32] IFM[1, 10, 12, 16]","IFM[1, 12, 12, 24] OFM[1, 12, 12, 136]","IFM[1, 12, 12, 24] OFM[1, 12, 12, 136]",0,0,1,1,1,0,1,3014,1420,1290,154,0,6014,1423,1460,259,0
yolo-fastest_192_face_v4,B-held,62,DepthwiseConv2D|12x12x136|1x1|61,DepthwiseConv2D,1,1,6015,3015,1,IMPROVE,0,0,8477,5171,"[1, 2, 16]","[2, 2, 16]","OFM[12, 12, 16] IFM[1, 14, 14, 16]","OFM[12, 12, 48] IFM[1, 14, 14, 64]","IFM[1, 12, 12, 136] OFM[1, 12, 12, 136]","IFM[1, 12, 12, 136] OFM[1, 12, 12, 136]",0,0,1,1,0,0,0,3014,676,1872,660,0,6014,1159,1791,611,0
yolo-fastest_192_face_v4,B-held,63,Conv2D|12x12x24|1x1|62,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,3280,2459,"[1, 4, 8]","[2, 2, 16]","OFM[1, 4, 12, 24] IFM[1, 4, 12, 64]","OFM[1, 6, 12, 32] IFM[1, 6, 12, 64]","IFM[1, 12, 12, 136] OFM[1, 12, 12, 24]","IFM[1, 12, 12, 136] OFM[1, 12, 12, 24]",0,0,1,1,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-held,64,Add|12x12x24|1x1|63,Add,1,1,,,0,NOT_SEPARATED,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-held,65,Conv2D|12x12x136|1x1|64,Conv2D,1,2,6015,4030,1,IMPROVE,0,0,10467,5959,"[1, 4, 8]","[2, 2, 16]","OFM[1, 10, 12, 16] IFM[1, 10, 12, 16]","OFM[1, 10, 12, 32] IFM[1, 10, 12, 16]","IFM[1, 12, 12, 24] OFM[1, 12, 12, 136]","IFM[1, 12, 12, 24] OFM[1, 12, 12, 136]",0,0,1,1,1,0,1,4028,2202,1474,242,0,6014,1444,1408,226,0
yolo-fastest_192_face_v4,B-held,66,DepthwiseConv2D|12x12x136|1x1|65,DepthwiseConv2D,1,1,6015,3015,1,IMPROVE,0,0,8477,5171,"[1, 2, 16]","[2, 2, 16]","OFM[12, 12, 16] IFM[1, 14, 14, 16]","OFM[12, 12, 48] IFM[1, 14, 14, 64]","IFM[1, 12, 12, 136] OFM[1, 12, 12, 136]","IFM[1, 12, 12, 136] OFM[1, 12, 12, 136]",0,0,1,1,0,0,0,3014,672,1757,624,0,6014,1139,1838,655,0
yolo-fastest_192_face_v4,B-held,67,Conv2D|12x12x24|1x1|66,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,3280,2459,"[1, 4, 8]","[2, 2, 16]","OFM[1, 4, 12, 24] IFM[1, 4, 12, 64]","OFM[1, 6, 12, 32] IFM[1, 6, 12, 64]","IFM[1, 12, 12, 136] OFM[1, 12, 12, 24]","IFM[1, 12, 12, 136] OFM[1, 12, 12, 24]",0,0,1,1,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-held,68,Add|12x12x24|1x1|67,Add,1,1,,,0,NOT_SEPARATED,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-held,69,Conv2D|12x12x136|1x1|68,Conv2D,1,2,6015,3015,1,IMPROVE,0,0,10467,5959,"[1, 4, 8]","[2, 2, 16]","OFM[1, 10, 12, 16] IFM[1, 10, 12, 16]","OFM[1, 10, 12, 32] IFM[1, 10, 12, 16]","IFM[1, 12, 12, 24] OFM[1, 12, 12, 136]","IFM[1, 12, 12, 24] OFM[1, 12, 12, 136]",0,0,1,1,1,0,1,3014,1455,1296,4,0,6014,1442,1376,220,0
yolo-fastest_192_face_v4,B-held,70,DepthwiseConv2D|12x12x136|1x1|69,DepthwiseConv2D,1,1,6015,4015,1,IMPROVE,0,0,8477,5171,"[1, 2, 16]","[2, 2, 16]","OFM[12, 12, 16] IFM[1, 14, 14, 16]","OFM[12, 12, 48] IFM[1, 14, 14, 64]","IFM[1, 12, 12, 136] OFM[1, 12, 12, 136]","IFM[1, 12, 12, 136] OFM[1, 12, 12, 136]",0,0,1,1,0,0,0,4014,1270,1561,483,0,6014,1135,1468,254,0
yolo-fastest_192_face_v4,B-held,71,Conv2D|12x12x24|1x1|70,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,3280,2459,"[1, 4, 8]","[2, 2, 16]","OFM[1, 4, 12, 24] IFM[1, 4, 12, 64]","OFM[1, 6, 12, 32] IFM[1, 6, 12, 64]","IFM[1, 12, 12, 136] OFM[1, 12, 12, 24]","IFM[1, 12, 12, 136] OFM[1, 12, 12, 24]",0,0,1,1,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-held,72,Add|12x12x24|1x1|71,Add,1,1,,,0,NOT_SEPARATED,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-held,73,Conv2D|12x12x136|1x1|72,Conv2D,2,2,7015,3030,1,IMPROVE,0,0,10467,5959,"[1, 4, 8]","[2, 2, 16]","OFM[1, 10, 12, 16] IFM[1, 10, 12, 16]","OFM[1, 10, 12, 32] IFM[1, 10, 12, 16]","IFM[1, 12, 12, 24] OFM[1, 12, 12, 136]","IFM[1, 12, 12, 24] OFM[1, 12, 12, 136]",0,0,1,1,0,0,0,3028,1270,1458,190,0,7014,2201,1516,311,0
yolo-fastest_192_face_v4,B-held,75,DepthwiseConv2D|6x6x136|1x1|74,DepthwiseConv2D,1,1,2015,4015,1,REGRESS,0,0,3937,3888,"[1, 2, 16]","[2, 2, 16]","OFM[6, 6, 64] IFM[1, 13, 13, 64]","OFM[6, 6, 64] IFM[1, 13, 13, 64]","IFM[1, 12, 12, 136] OFM[1, 6, 6, 136]","IFM[1, 12, 12, 136] OFM[1, 6, 6, 136]",0,0,1,0,0,0,0,4014,1542,324,657,0,2014,796,262,197,0
yolo-fastest_192_face_v4,B-held,76,Conv2D|6x6x48|1x1|75,Conv2D,1,1,2015,2015,1,SAME,0,0,2233,1681,"[2, 2, 8]","[2, 2, 16]","OFM[1, 6, 6, 48] IFM[1, 6, 6, 64]","OFM[1, 6, 6, 48] IFM[1, 6, 6, 64]","IFM[1, 6, 6, 136] OFM[1, 6, 6, 48]","IFM[1, 6, 6, 136] OFM[1, 6, 6, 48]",0,0,1,0,0,0,0,2014,108,144,290,0,2014,108,138,532,0
yolo-fastest_192_face_v4,B-held,77,Conv2D|6x6x224|1x1|76,Conv2D,1,1,3015,5015,1,REGRESS,0,0,5031,5432,"[2, 2, 8]","[2, 2, 16]","OFM[1, 6, 6, 48] IFM[1, 6, 6, 64]","OFM[1, 6, 6, 112] IFM[1, 6, 6, 64]","IFM[1, 6, 6, 48] OFM[1, 6, 6, 224]","IFM[1, 6, 6, 48] OFM[1, 6, 6, 224]",0,0,1,1,0,0,0,5014,390,468,671,0,3014,504,506,788,0
yolo-fastest_192_face_v4,B-held,78,DepthwiseConv2D|6x6x224|1x1|77,DepthwiseConv2D,1,1,3015,6015,1,REGRESS,0,0,5887,5911,"[1, 2, 16]","[2, 2, 16]","OFM[6, 6, 112] IFM[1, 8, 8, 128]","OFM[6, 6, 128] IFM[1, 8, 8, 128]","IFM[1, 6, 6, 224] OFM[1, 6, 6, 224]","IFM[1, 6, 6, 224] OFM[1, 6, 6, 224]",0,0,1,1,0,0,0,6014,711,504,577,0,3014,612,468,491,0
yolo-fastest_192_face_v4,B-held,79,Conv2D|6x6x48|1x1|78,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,2760,1801,"[2, 2, 8]","[2, 2, 16]","OFM[1, 6, 6, 48] IFM[1, 6, 6, 64]","OFM[1, 6, 6, 48] IFM[1, 6, 6, 64]","IFM[1, 6, 6, 224] OFM[1, 6, 6, 48]","IFM[1, 6, 6, 224] OFM[1, 6, 6, 48]",0,0,1,0,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-held,80,Add|6x6x48|1x1|79,Add,1,1,,,0,NOT_SEPARATED,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-held,81,Conv2D|6x6x224|1x1|80,Conv2D,1,1,3015,6015,1,REGRESS,0,0,5031,5432,"[2, 2, 8]","[2, 2, 16]","OFM[1, 6, 6, 48] IFM[1, 6, 6, 64]","OFM[1, 6, 6, 112] IFM[1, 6, 6, 64]","IFM[1, 6, 6, 48] OFM[1, 6, 6, 224]","IFM[1, 6, 6, 48] OFM[1, 6, 6, 224]",0,0,1,1,0,0,0,6014,499,504,969,0,3014,504,606,1137,0
yolo-fastest_192_face_v4,B-held,82,DepthwiseConv2D|6x6x224|1x1|81,DepthwiseConv2D,1,1,3015,5015,1,REGRESS,0,0,5887,5911,"[1, 2, 16]","[2, 2, 16]","OFM[6, 6, 112] IFM[1, 8, 8, 128]","OFM[6, 6, 128] IFM[1, 8, 8, 128]","IFM[1, 6, 6, 224] OFM[1, 6, 6, 224]","IFM[1, 6, 6, 224] OFM[1, 6, 6, 224]",0,0,1,1,0,0,0,5014,17,504,252,0,3014,383,396,206,0
yolo-fastest_192_face_v4,B-held,83,Conv2D|6x6x48|1x1|82,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,2760,1801,"[2, 2, 8]","[2, 2, 16]","OFM[1, 6, 6, 48] IFM[1, 6, 6, 64]","OFM[1, 6, 6, 48] IFM[1, 6, 6, 64]","IFM[1, 6, 6, 224] OFM[1, 6, 6, 48]","IFM[1, 6, 6, 224] OFM[1, 6, 6, 48]",0,0,1,0,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-held,84,Add|6x6x48|1x1|83,Add,1,1,,,0,NOT_SEPARATED,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-held,85,Conv2D|6x6x224|1x1|84,Conv2D,1,1,3015,5015,1,REGRESS,0,0,5031,5432,"[2, 2, 8]","[2, 2, 16]","OFM[1, 6, 6, 48] IFM[1, 6, 6, 64]","OFM[1, 6, 6, 112] IFM[1, 6, 6, 64]","IFM[1, 6, 6, 48] OFM[1, 6, 6, 224]","IFM[1, 6, 6, 48] OFM[1, 6, 6, 224]",0,0,1,1,0,0,0,5014,22,498,728,0,3014,504,600,1071,0
yolo-fastest_192_face_v4,B-held,86,DepthwiseConv2D|6x6x224|1x1|85,DepthwiseConv2D,1,1,3015,7015,1,REGRESS,0,0,5887,5911,"[1, 2, 16]","[2, 2, 16]","OFM[6, 6, 112] IFM[1, 8, 8, 128]","OFM[6, 6, 128] IFM[1, 8, 8, 128]","IFM[1, 6, 6, 224] OFM[1, 6, 6, 224]","IFM[1, 6, 6, 224] OFM[1, 6, 6, 224]",0,0,1,1,0,0,0,7014,1079,504,499,0,3014,365,404,196,0
yolo-fastest_192_face_v4,B-held,87,Conv2D|6x6x48|1x1|86,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,2760,1801,"[2, 2, 8]","[2, 2, 16]","OFM[1, 6, 6, 48] IFM[1, 6, 6, 64]","OFM[1, 6, 6, 48] IFM[1, 6, 6, 64]","IFM[1, 6, 6, 224] OFM[1, 6, 6, 48]","IFM[1, 6, 6, 224] OFM[1, 6, 6, 48]",0,0,1,0,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-held,88,Add|6x6x48|1x1|87,Add,1,1,,,0,NOT_SEPARATED,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-held,89,Conv2D|6x6x224|1x1|88,Conv2D,1,1,4015,6015,1,REGRESS,0,0,5031,5432,"[2, 2, 8]","[2, 2, 16]","OFM[1, 6, 6, 48] IFM[1, 6, 6, 64]","OFM[1, 6, 6, 112] IFM[1, 6, 6, 64]","IFM[1, 6, 6, 48] OFM[1, 6, 6, 224]","IFM[1, 6, 6, 48] OFM[1, 6, 6, 224]",0,0,1,1,0,0,0,6014,504,516,1096,0,4014,504,671,1017,0
yolo-fastest_192_face_v4,B-held,90,DepthwiseConv2D|6x6x224|1x1|89,DepthwiseConv2D,1,1,3015,5015,1,REGRESS,0,0,5887,5911,"[1, 2, 16]","[2, 2, 16]","OFM[6, 6, 112] IFM[1, 8, 8, 128]","OFM[6, 6, 128] IFM[1, 8, 8, 128]","IFM[1, 6, 6, 224] OFM[1, 6, 6, 224]","IFM[1, 6, 6, 224] OFM[1, 6, 6, 224]",0,0,1,1,0,0,0,5014,184,483,147,0,3014,612,312,337,0
yolo-fastest_192_face_v4,B-held,91,Conv2D|6x6x48|1x1|90,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,2760,1801,"[2, 2, 8]","[2, 2, 16]","OFM[1, 6, 6, 48] IFM[1, 6, 6, 64]","OFM[1, 6, 6, 48] IFM[1, 6, 6, 64]","IFM[1, 6, 6, 224] OFM[1, 6, 6, 48]","IFM[1, 6, 6, 224] OFM[1, 6, 6, 48]",0,0,1,0,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-held,92,Add|6x6x48|1x1|91,Add,1,1,,,0,NOT_SEPARATED,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-held,93,Conv2D|6x6x224|1x1|92,Conv2D,1,1,3015,6015,1,REGRESS,0,0,5031,5432,"[2, 2, 8]","[2, 2, 16]","OFM[1, 6, 6, 48] IFM[1, 6, 6, 64]","OFM[1, 6, 6, 112] IFM[1, 6, 6, 64]","IFM[1, 6, 6, 48] OFM[1, 6, 6, 224]","IFM[1, 6, 6, 48] OFM[1, 6, 6, 224]",0,0,1,1,0,0,0,6014,306,504,930,0,3014,504,450,853,0
yolo-fastest_192_face_v4,B-held,94,DepthwiseConv2D|6x6x224|1x1|93,DepthwiseConv2D,1,1,3015,6015,1,REGRESS,0,0,5887,5911,"[1, 2, 16]","[2, 2, 16]","OFM[6, 6, 112] IFM[1, 8, 8, 128]","OFM[6, 6, 128] IFM[1, 8, 8, 128]","IFM[1, 6, 6, 224] OFM[1, 6, 6, 224]","IFM[1, 6, 6, 224] OFM[1, 6, 6, 224]",0,0,1,1,0,0,0,6014,824,504,579,0,3014,95,450,118,0
yolo-fastest_192_face_v4,B-held,95,Conv2D|6x6x48|1x1|94,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,2760,1801,"[2, 2, 8]","[2, 2, 16]","OFM[1, 6, 6, 48] IFM[1, 6, 6, 64]","OFM[1, 6, 6, 48] IFM[1, 6, 6, 64]","IFM[1, 6, 6, 224] OFM[1, 6, 6, 48]","IFM[1, 6, 6, 224] OFM[1, 6, 6, 48]",0,0,1,0,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-held,96,Add|6x6x48|1x1|95,Add,1,1,,,0,NOT_SEPARATED,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-held,97,MaxPool|6x6x48|1x1|96,MaxPool,1,1,,,0,NOT_SEPARATED,0,0,2859,1571,"[1, 2, 16]","[2, 2, 16]","OFM[6, 6, 48] IFM[1, 8, 8, 64]","OFM[6, 6, 48] IFM[1, 8, 8, 64]","IFM[1, 6, 6, 48] OFM[1, 6, 6, 48]","IFM[1, 6, 6, 48] OFM[1, 6, 6, 48]",0,0,1,0,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-held,98,MaxPool|6x6x48|1x1|97,MaxPool,1,1,,,0,NOT_SEPARATED,0,0,7179,3731,"[1, 2, 16]","[2, 2, 16]","OFM[6, 6, 48] IFM[1, 10, 10, 64]","OFM[6, 6, 48] IFM[1, 10, 10, 64]","IFM[1, 6, 6, 48] OFM[1, 6, 6, 48]","IFM[1, 6, 6, 48] OFM[1, 6, 6, 48]",0,0,1,0,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-held,99,MaxPool|6x6x48|1x1|98,MaxPool,1,1,,,0,NOT_SEPARATED,0,0,23109,11696,"[1, 2, 16]","[2, 2, 16]","OFM[6, 6, 48] IFM[1, 13, 13, 64]","OFM[6, 6, 48] IFM[1, 13, 13, 64]","IFM[1, 6, 6, 48] OFM[1, 6, 6, 48]","IFM[1, 6, 6, 48] OFM[1, 6, 6, 48]",0,0,1,0,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-held,100,Concat|6x6x192|1x1|99,Concat,4,4,,,0,NOT_SEPARATED,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,
